"","ID","NPGS site","variable","month","emission","year","value"
"1663",3,"Idaho, Aberdeen","tmax","July","SSP370","2081-2100",36.9
"1664",3,"Idaho, Aberdeen","tmax","August","SSP370","2081-2100",36.7099998474121
"1665",3,"Idaho, Aberdeen","tmax","September","SSP370","2081-2100",31.3800004959106
"1666",3,"Idaho, Aberdeen","tmax","October","SSP370","2081-2100",24.1200000762939
"1667",3,"Idaho, Aberdeen","tmax","November","SSP370","2081-2100",12.7299998283386
"1668",3,"Idaho, Aberdeen","tmax","December","SSP370","2081-2100",5.83999998569489
"1669",3,"Idaho, Aberdeen","tmin","January","SSP370","2081-2100",-3.7400000333786
"1670",3,"Idaho, Aberdeen","tmin","February","SSP370","2081-2100",-1.69000000953674
"1671",3,"Idaho, Aberdeen","tmin","March","SSP370","2081-2100",1.99999999701977
"1672",3,"Idaho, Aberdeen","tmin","April","SSP370","2081-2100",3.9599999666214
"1673",3,"Idaho, Aberdeen","tmin","May","SSP370","2081-2100",8.2899998664856
"1674",3,"Idaho, Aberdeen","tmin","June","SSP370","2081-2100",13.4899998664856
"1675",3,"Idaho, Aberdeen","tmin","July","SSP370","2081-2100",17.45
"1676",3,"Idaho, Aberdeen","tmin","August","SSP370","2081-2100",16.8700000762939
"1677",3,"Idaho, Aberdeen","tmin","September","SSP370","2081-2100",12.0599998474121
"1678",3,"Idaho, Aberdeen","tmin","October","SSP370","2081-2100",5.7899998664856
"1679",3,"Idaho, Aberdeen","tmin","November","SSP370","2081-2100",0.349999994039536
"1680",3,"Idaho, Aberdeen","tmin","December","SSP370","2081-2100",-3.53999996781349
"1681",3,"Idaho, Aberdeen","prec","January","SSP370","2081-2100",23.5
"1682",3,"Idaho, Aberdeen","prec","February","SSP370","2081-2100",21.8
"1683",3,"Idaho, Aberdeen","prec","March","SSP370","2081-2100",25.8
"1684",3,"Idaho, Aberdeen","prec","April","SSP370","2081-2100",22.7
"1685",3,"Idaho, Aberdeen","prec","May","SSP370","2081-2100",28.2
"1686",3,"Idaho, Aberdeen","prec","June","SSP370","2081-2100",21.4
"1687",3,"Idaho, Aberdeen","prec","July","SSP370","2081-2100",15.5
"1688",3,"Idaho, Aberdeen","prec","August","SSP370","2081-2100",15.9
"1689",3,"Idaho, Aberdeen","prec","September","SSP370","2081-2100",20.6
"1690",3,"Idaho, Aberdeen","prec","October","SSP370","2081-2100",20.8
"1691",3,"Idaho, Aberdeen","prec","November","SSP370","2081-2100",21.3
"1692",3,"Idaho, Aberdeen","prec","December","SSP370","2081-2100",20.5
"1693",3,"Idaho, Aberdeen","tmax","January","SSP585","2021-2040",1.77999997138977
"1694",3,"Idaho, Aberdeen","tmax","February","SSP585","2021-2040",5.21000003814697
"1695",3,"Idaho, Aberdeen","tmax","March","SSP585","2021-2040",11.15
"1696",3,"Idaho, Aberdeen","tmax","April","SSP585","2021-2040",17.0499999046326
"1697",3,"Idaho, Aberdeen","tmax","May","SSP585","2021-2040",21.7799997329712
"1698",3,"Idaho, Aberdeen","tmax","June","SSP585","2021-2040",27.339999961853
"1699",3,"Idaho, Aberdeen","tmax","July","SSP585","2021-2040",32.6699996948242
"1700",3,"Idaho, Aberdeen","tmax","August","SSP585","2021-2040",32.8799997329712
"1701",3,"Idaho, Aberdeen","tmax","September","SSP585","2021-2040",27.3399997711182
"1702",3,"Idaho, Aberdeen","tmax","October","SSP585","2021-2040",20.1499998092651
"1703",3,"Idaho, Aberdeen","tmax","November","SSP585","2021-2040",9.75
"1704",3,"Idaho, Aberdeen","tmax","December","SSP585","2021-2040",2.91000001430511
"1705",3,"Idaho, Aberdeen","tmin","January","SSP585","2021-2040",-7.75999984741211
"1706",3,"Idaho, Aberdeen","tmin","February","SSP585","2021-2040",-5.70999999046326
"1707",3,"Idaho, Aberdeen","tmin","March","SSP585","2021-2040",-1.20000001564622
"1708",3,"Idaho, Aberdeen","tmin","April","SSP585","2021-2040",1.5200000166893
"1709",3,"Idaho, Aberdeen","tmin","May","SSP585","2021-2040",5.65999999046326
"1710",3,"Idaho, Aberdeen","tmin","June","SSP585","2021-2040",9.81999988555908
"1711",3,"Idaho, Aberdeen","tmin","July","SSP585","2021-2040",12.910000038147
"1712",3,"Idaho, Aberdeen","tmin","August","SSP585","2021-2040",12.3399998664856
"1713",3,"Idaho, Aberdeen","tmin","September","SSP585","2021-2040",7.61999998092651
"1714",3,"Idaho, Aberdeen","tmin","October","SSP585","2021-2040",2.03999998569489
"1715",3,"Idaho, Aberdeen","tmin","November","SSP585","2021-2040",-2.61999999284744
"1716",3,"Idaho, Aberdeen","tmin","December","SSP585","2021-2040",-7.18999996185303
"1717",3,"Idaho, Aberdeen","prec","January","SSP585","2021-2040",21.6
"1718",3,"Idaho, Aberdeen","prec","February","SSP585","2021-2040",19.8
"1719",3,"Idaho, Aberdeen","prec","March","SSP585","2021-2040",23.3
"1720",3,"Idaho, Aberdeen","prec","April","SSP585","2021-2040",21.2
"1721",3,"Idaho, Aberdeen","prec","May","SSP585","2021-2040",30.4
"1722",3,"Idaho, Aberdeen","prec","June","SSP585","2021-2040",23.8
"1723",3,"Idaho, Aberdeen","prec","July","SSP585","2021-2040",14.4
"1724",3,"Idaho, Aberdeen","prec","August","SSP585","2021-2040",14.1
"1725",3,"Idaho, Aberdeen","prec","September","SSP585","2021-2040",19.2
"1726",3,"Idaho, Aberdeen","prec","October","SSP585","2021-2040",20.4
"1727",3,"Idaho, Aberdeen","prec","November","SSP585","2021-2040",19.9
"1728",3,"Idaho, Aberdeen","prec","December","SSP585","2021-2040",19.5
"1729",3,"Idaho, Aberdeen","tmax","January","SSP585","2041-2060",3.02999999523163
"1730",3,"Idaho, Aberdeen","tmax","February","SSP585","2041-2060",6.5
"1731",3,"Idaho, Aberdeen","tmax","March","SSP585","2041-2060",12.360000038147
"1732",3,"Idaho, Aberdeen","tmax","April","SSP585","2041-2060",18.389999961853
"1733",3,"Idaho, Aberdeen","tmax","May","SSP585","2041-2060",22.9200000762939
"1734",3,"Idaho, Aberdeen","tmax","June","SSP585","2041-2060",28.75
"1735",3,"Idaho, Aberdeen","tmax","July","SSP585","2041-2060",34.2100006103516
"1736",3,"Idaho, Aberdeen","tmax","August","SSP585","2041-2060",34.4000007629395
"1737",3,"Idaho, Aberdeen","tmax","September","SSP585","2041-2060",28.8
"1738",3,"Idaho, Aberdeen","tmax","October","SSP585","2041-2060",21.65
"1739",3,"Idaho, Aberdeen","tmax","November","SSP585","2041-2060",10.8699999809265
"1740",3,"Idaho, Aberdeen","tmax","December","SSP585","2041-2060",4.11000003814697
"1741",3,"Idaho, Aberdeen","tmin","January","SSP585","2041-2060",-6.12000002861023
"1742",3,"Idaho, Aberdeen","tmin","February","SSP585","2041-2060",-3.9400000333786
"1743",3,"Idaho, Aberdeen","tmin","March","SSP585","2041-2060",0.0499999985098839
"1744",3,"Idaho, Aberdeen","tmin","April","SSP585","2041-2060",2.57999997138977
"1745",3,"Idaho, Aberdeen","tmin","May","SSP585","2041-2060",6.62000002861023
"1746",3,"Idaho, Aberdeen","tmin","June","SSP585","2041-2060",11.0199998855591
"1747",3,"Idaho, Aberdeen","tmin","July","SSP585","2041-2060",14.5200000762939
"1748",3,"Idaho, Aberdeen","tmin","August","SSP585","2041-2060",14.0299999237061
"1749",3,"Idaho, Aberdeen","tmin","September","SSP585","2041-2060",9.16999988555908
"1750",3,"Idaho, Aberdeen","tmin","October","SSP585","2041-2060",3.35
"1751",3,"Idaho, Aberdeen","tmin","November","SSP585","2041-2060",-1.49000000953674
"1752",3,"Idaho, Aberdeen","tmin","December","SSP585","2041-2060",-5.64000005722046
"1753",3,"Idaho, Aberdeen","prec","January","SSP585","2041-2060",22.4
"1754",3,"Idaho, Aberdeen","prec","February","SSP585","2041-2060",21
"1755",3,"Idaho, Aberdeen","prec","March","SSP585","2041-2060",24.3
"1756",3,"Idaho, Aberdeen","prec","April","SSP585","2041-2060",22.4
"1757",3,"Idaho, Aberdeen","prec","May","SSP585","2041-2060",30.2
"1758",3,"Idaho, Aberdeen","prec","June","SSP585","2041-2060",22.8
"1759",3,"Idaho, Aberdeen","prec","July","SSP585","2041-2060",14.7
"1760",3,"Idaho, Aberdeen","prec","August","SSP585","2041-2060",14.5
"1761",3,"Idaho, Aberdeen","prec","September","SSP585","2041-2060",19.8
"1762",3,"Idaho, Aberdeen","prec","October","SSP585","2041-2060",20.2
"1763",3,"Idaho, Aberdeen","prec","November","SSP585","2041-2060",20.5
"1764",3,"Idaho, Aberdeen","prec","December","SSP585","2041-2060",20.2
"1765",3,"Idaho, Aberdeen","tmax","January","SSP585","2061-2080",4.35000004768372
"1766",3,"Idaho, Aberdeen","tmax","February","SSP585","2061-2080",7.95000009536743
"1767",3,"Idaho, Aberdeen","tmax","March","SSP585","2061-2080",14.0299998283386
"1768",3,"Idaho, Aberdeen","tmax","April","SSP585","2061-2080",19.760000038147
"1769",3,"Idaho, Aberdeen","tmax","May","SSP585","2061-2080",24.4200000762939
"1770",3,"Idaho, Aberdeen","tmax","June","SSP585","2061-2080",30.6900001525879
"1771",3,"Idaho, Aberdeen","tmax","July","SSP585","2061-2080",36.1400005340576
"1772",3,"Idaho, Aberdeen","tmax","August","SSP585","2061-2080",36.2200004577637
"1773",3,"Idaho, Aberdeen","tmax","September","SSP585","2061-2080",30.610000038147
"1774",3,"Idaho, Aberdeen","tmax","October","SSP585","2061-2080",23.5300001144409
"1775",3,"Idaho, Aberdeen","tmax","November","SSP585","2061-2080",12.3
"1776",3,"Idaho, Aberdeen","tmax","December","SSP585","2061-2080",5.39000000953674
"1777",3,"Idaho, Aberdeen","tmin","January","SSP585","2061-2080",-4.41000001430511
"1778",3,"Idaho, Aberdeen","tmin","February","SSP585","2061-2080",-2.37000005543232
"1779",3,"Idaho, Aberdeen","tmin","March","SSP585","2061-2080",1.55000001788139
"1780",3,"Idaho, Aberdeen","tmin","April","SSP585","2061-2080",3.66999998092651
"1781",3,"Idaho, Aberdeen","tmin","May","SSP585","2061-2080",7.90000004768372
"1782",3,"Idaho, Aberdeen","tmin","June","SSP585","2061-2080",12.7400000572205
"1783",3,"Idaho, Aberdeen","tmin","July","SSP585","2061-2080",16.6100001335144
"1784",3,"Idaho, Aberdeen","tmin","August","SSP585","2061-2080",16.1800000190735
"1785",3,"Idaho, Aberdeen","tmin","September","SSP585","2061-2080",11.1800000190735
"1786",3,"Idaho, Aberdeen","tmin","October","SSP585","2061-2080",5.19000010490417
"1787",3,"Idaho, Aberdeen","tmin","November","SSP585","2061-2080",-0.109999991953373
"1788",3,"Idaho, Aberdeen","tmin","December","SSP585","2061-2080",-4.06999999284744
"1789",3,"Idaho, Aberdeen","prec","January","SSP585","2061-2080",23.2
"1790",3,"Idaho, Aberdeen","prec","February","SSP585","2061-2080",21.5
"1791",3,"Idaho, Aberdeen","prec","March","SSP585","2061-2080",25.8
"1792",3,"Idaho, Aberdeen","prec","April","SSP585","2061-2080",22.5
"1793",3,"Idaho, Aberdeen","prec","May","SSP585","2061-2080",29.3
"1794",3,"Idaho, Aberdeen","prec","June","SSP585","2061-2080",22.2
"1795",3,"Idaho, Aberdeen","prec","July","SSP585","2061-2080",15.3
"1796",3,"Idaho, Aberdeen","prec","August","SSP585","2061-2080",15.4
"1797",3,"Idaho, Aberdeen","prec","September","SSP585","2061-2080",20.2
"1798",3,"Idaho, Aberdeen","prec","October","SSP585","2061-2080",20.5
"1799",3,"Idaho, Aberdeen","prec","November","SSP585","2061-2080",20.4
"1800",3,"Idaho, Aberdeen","prec","December","SSP585","2061-2080",20.2
"1801",3,"Idaho, Aberdeen","tmax","January","SSP585","2081-2100",6.0200001001358
"1802",3,"Idaho, Aberdeen","tmax","February","SSP585","2081-2100",9.93000001907349
"1803",3,"Idaho, Aberdeen","tmax","March","SSP585","2081-2100",15.7799999237061
"1804",3,"Idaho, Aberdeen","tmax","April","SSP585","2081-2100",21.1900001525879
"1805",3,"Idaho, Aberdeen","tmax","May","SSP585","2081-2100",26.1500001907349
"1806",3,"Idaho, Aberdeen","tmax","June","SSP585","2081-2100",33.0100002288818
"1807",3,"Idaho, Aberdeen","tmax","July","SSP585","2081-2100",38.3699996948242
"1808",3,"Idaho, Aberdeen","tmax","August","SSP585","2081-2100",38.1100002288818
"1809",3,"Idaho, Aberdeen","tmax","September","SSP585","2081-2100",32.789999961853
"1810",3,"Idaho, Aberdeen","tmax","October","SSP585","2081-2100",25.3899997711182
"1811",3,"Idaho, Aberdeen","tmax","November","SSP585","2081-2100",13.9799999237061
"1812",3,"Idaho, Aberdeen","tmax","December","SSP585","2081-2100",6.82000002861023
"1813",3,"Idaho, Aberdeen","tmin","January","SSP585","2081-2100",-2.50000002384186
"1814",3,"Idaho, Aberdeen","tmin","February","SSP585","2081-2100",-0.479999989271164
"1815",3,"Idaho, Aberdeen","tmin","March","SSP585","2081-2100",2.99999994039536
"1816",3,"Idaho, Aberdeen","tmin","April","SSP585","2081-2100",4.77999994754791
"1817",3,"Idaho, Aberdeen","tmin","May","SSP585","2081-2100",9.20999994277954
"1818",3,"Idaho, Aberdeen","tmin","June","SSP585","2081-2100",14.8
"1819",3,"Idaho, Aberdeen","tmin","July","SSP585","2081-2100",19.0399997711182
"1820",3,"Idaho, Aberdeen","tmin","August","SSP585","2081-2100",18.5199996948242
"1821",3,"Idaho, Aberdeen","tmin","September","SSP585","2081-2100",13.6700000762939
"1822",3,"Idaho, Aberdeen","tmin","October","SSP585","2081-2100",7.1
"1823",3,"Idaho, Aberdeen","tmin","November","SSP585","2081-2100",1.37000001743436
"1824",3,"Idaho, Aberdeen","tmin","December","SSP585","2081-2100",-2.44000002741814
"1825",3,"Idaho, Aberdeen","prec","January","SSP585","2081-2100",23.7
"1826",3,"Idaho, Aberdeen","prec","February","SSP585","2081-2100",22.2
"1827",3,"Idaho, Aberdeen","prec","March","SSP585","2081-2100",26.7
"1828",3,"Idaho, Aberdeen","prec","April","SSP585","2081-2100",22.2
"1829",3,"Idaho, Aberdeen","prec","May","SSP585","2081-2100",27.3
"1830",3,"Idaho, Aberdeen","prec","June","SSP585","2081-2100",20.7
"1831",3,"Idaho, Aberdeen","prec","July","SSP585","2081-2100",15.6
"1832",3,"Idaho, Aberdeen","prec","August","SSP585","2081-2100",16.3
"1833",3,"Idaho, Aberdeen","prec","September","SSP585","2081-2100",21.3
"1834",3,"Idaho, Aberdeen","prec","October","SSP585","2081-2100",21.4
"1835",3,"Idaho, Aberdeen","prec","November","SSP585","2081-2100",20.3
"1836",3,"Idaho, Aberdeen","prec","December","SSP585","2081-2100",20.6
"1837",4,"California, Davis","tmax","January","historic","1970-2000",12.07200050354
"1838",4,"California, Davis","tmax","February","historic","1970-2000",15.8000001907349
"1839",4,"California, Davis","tmax","March","historic","1970-2000",18.57200050354
"1840",4,"California, Davis","tmax","April","historic","1970-2000",22.6960010528564
"1841",4,"California, Davis","tmax","May","historic","1970-2000",27.1240005493164
"1842",4,"California, Davis","tmax","June","historic","1970-2000",31.1079998016357
"1843",4,"California, Davis","tmax","July","historic","1970-2000",33.6479988098145
"1844",4,"California, Davis","tmax","August","historic","1970-2000",33.2799987792969
"1845",4,"California, Davis","tmax","September","historic","1970-2000",31.4559993743896
"1846",4,"California, Davis","tmax","October","historic","1970-2000",26.3839988708496
"1847",4,"California, Davis","tmax","November","historic","1970-2000",18.003999710083
"1848",4,"California, Davis","tmax","December","historic","1970-2000",12.3800001144409
"1849",4,"California, Davis","tmin","January","historic","1970-2000",3.10399985313416
"1850",4,"California, Davis","tmin","February","historic","1970-2000",4.76000022888184
"1851",4,"California, Davis","tmin","March","historic","1970-2000",6.4040002822876
"1852",4,"California, Davis","tmin","April","historic","1970-2000",7.7039999961853
"1853",4,"California, Davis","tmin","May","historic","1970-2000",10.503999710083
"1854",4,"California, Davis","tmin","June","historic","1970-2000",12.9040002822876
"1855",4,"California, Davis","tmin","July","historic","1970-2000",13.7320003509521
"1856",4,"California, Davis","tmin","August","historic","1970-2000",13.1280002593994
"1857",4,"California, Davis","tmin","September","historic","1970-2000",12.2919998168945
"1858",4,"California, Davis","tmin","October","historic","1970-2000",9.22799968719482
"1859",4,"California, Davis","tmin","November","historic","1970-2000",5.26000022888184
"1860",4,"California, Davis","tmin","December","historic","1970-2000",2.44799995422363
"1861",4,"California, Davis","prec","January","historic","1970-2000",110
"1862",4,"California, Davis","prec","February","historic","1970-2000",96
"1863",4,"California, Davis","prec","March","historic","1970-2000",77
"1864",4,"California, Davis","prec","April","historic","1970-2000",24
"1865",4,"California, Davis","prec","May","historic","1970-2000",13
"1866",4,"California, Davis","prec","June","historic","1970-2000",4
"1867",4,"California, Davis","prec","July","historic","1970-2000",1
"1868",4,"California, Davis","prec","August","historic","1970-2000",1
"1869",4,"California, Davis","prec","September","historic","1970-2000",8
"1870",4,"California, Davis","prec","October","historic","1970-2000",25
"1871",4,"California, Davis","prec","November","historic","1970-2000",69
"1872",4,"California, Davis","prec","December","historic","1970-2000",77
"1873",4,"California, Davis","tmax","January","SSP126","2021-2040",13.260000038147
"1874",4,"California, Davis","tmax","February","SSP126","2021-2040",16.9200003623962
"1875",4,"California, Davis","tmax","March","SSP126","2021-2040",19.6300001144409
"1876",4,"California, Davis","tmax","April","SSP126","2021-2040",23.8799995422363
"1877",4,"California, Davis","tmax","May","SSP126","2021-2040",28.5300001144409
"1878",4,"California, Davis","tmax","June","SSP126","2021-2040",32.7299999237061
"1879",4,"California, Davis","tmax","July","SSP126","2021-2040",35.3700004577637
"1880",4,"California, Davis","tmax","August","SSP126","2021-2040",35.05
"1881",4,"California, Davis","tmax","September","SSP126","2021-2040",33.5
"1882",4,"California, Davis","tmax","October","SSP126","2021-2040",28.3800001144409
"1883",4,"California, Davis","tmax","November","SSP126","2021-2040",19.5099998474121
"1884",4,"California, Davis","tmax","December","SSP126","2021-2040",13.5800000190735
"1885",4,"California, Davis","tmin","January","SSP126","2021-2040",4.32000000476837
"1886",4,"California, Davis","tmin","February","SSP126","2021-2040",5.84000000953674
"1887",4,"California, Davis","tmin","March","SSP126","2021-2040",7.3800000667572
"1888",4,"California, Davis","tmin","April","SSP126","2021-2040",8.76000003814697
"1889",4,"California, Davis","tmin","May","SSP126","2021-2040",11.7099998474121
"1890",4,"California, Davis","tmin","June","SSP126","2021-2040",14.3599999427795
"1891",4,"California, Davis","tmin","July","SSP126","2021-2040",15.3799999237061
"1892",4,"California, Davis","tmin","August","SSP126","2021-2040",14.8999999046326
"1893",4,"California, Davis","tmin","September","SSP126","2021-2040",14.0800000190735
"1894",4,"California, Davis","tmin","October","SSP126","2021-2040",10.9299999237061
"1895",4,"California, Davis","tmin","November","SSP126","2021-2040",6.54999995231628
"1896",4,"California, Davis","tmin","December","SSP126","2021-2040",3.47999997138977
"1897",4,"California, Davis","prec","January","SSP126","2021-2040",114.9
"1898",4,"California, Davis","prec","February","SSP126","2021-2040",98
"1899",4,"California, Davis","prec","March","SSP126","2021-2040",77.1
"1900",4,"California, Davis","prec","April","SSP126","2021-2040",23.6
"1901",4,"California, Davis","prec","May","SSP126","2021-2040",12.1
"1902",4,"California, Davis","prec","June","SSP126","2021-2040",3.8
"1903",4,"California, Davis","prec","July","SSP126","2021-2040",1
"1904",4,"California, Davis","prec","August","SSP126","2021-2040",1
"1905",4,"California, Davis","prec","September","SSP126","2021-2040",7.4
"1906",4,"California, Davis","prec","October","SSP126","2021-2040",23.2
"1907",4,"California, Davis","prec","November","SSP126","2021-2040",65.6
"1908",4,"California, Davis","prec","December","SSP126","2021-2040",76.7
"1909",4,"California, Davis","tmax","January","SSP126","2041-2060",13.75
"1910",4,"California, Davis","tmax","February","SSP126","2041-2060",17.3500001907349
"1911",4,"California, Davis","tmax","March","SSP126","2041-2060",20.3299997329712
"1912",4,"California, Davis","tmax","April","SSP126","2041-2060",24.3800001144409
"1913",4,"California, Davis","tmax","May","SSP126","2041-2060",28.9199998855591
"1914",4,"California, Davis","tmax","June","SSP126","2041-2060",33.3299999237061
"1915",4,"California, Davis","tmax","July","SSP126","2041-2060",35.7499996185303
"1916",4,"California, Davis","tmax","August","SSP126","2041-2060",35.5399997711182
"1917",4,"California, Davis","tmax","September","SSP126","2041-2060",34.0300003051758
